Bus Name,Link Route,Bus Type,Departing Time,Duration Time,Reaching Time,Star Rating,Price,Seat Availability
Pooja Travels,Hyderabad to Nirmal,NON A/C Seater (2+2),21:00,05h 00m,02:00,4.0,880.0,24
Mastan Tours And Travels,Hyderabad to Nirmal,NON A/C Sleeper (2+1),21:45,05h 45m,03:30,3.5,650.0,30
Ameena Travels,Hyderabad to Nirmal,A/C Sleeper (2+1),22:00,05h 00m,03:00,3.4,845.0,23
Saini Travels Pvt. Ltd.,Hyderabad to Nirmal,Volvo Multi Axle Sleeper B11R (2+1),21:55,04h 00m,01:55,2.9,450.0,36
MDK TOURS AND TRAVELS,Hyderabad to Nirmal,Non A/C Seater / Sleeper (2+1),22:00,05h 00m,03:00,3.7,451.0,28
Muskan Travels,Hyderabad to Nirmal,NON A/C Sleeper (2+1),21:45,05h 45m,03:30,2.1,396.0,32
Metro Tours and Travels,Hyderabad to Nirmal,NON A/C Sleeper (2+1),22:15,06h 00m,04:15,4.2,396.0,31
Orange Tours and Travels,Hyderabad to Nirmal,A/C Seater / Sleeper (2+1),04:30,04h 10m,08:40,2.8,548.0,48
Orange Tours and Travels,Hyderabad to Nirmal,Volvo Multi-Axle A/C (2+2),18:00,04h 00m,22:00,4.9,451.0,49
Orange Tours and Travels,Hyderabad to Nirmal,A/C Sleeper (2+1),22:00,04h 00m,02:00,2.6,396.0,30
New Royal Travels (Raipur),Hyderabad to Nirmal,A/C Seater / Sleeper (2+1),14:25,05h 45m,20:10,3.3,451.0,34
New Royal Travels (Raipur),Hyderabad to Nirmal,A/C Sleeper (2+1),20:00,04h 45m,00:45,4.4,548.0,28
Pooja Travels,Hyderabad to Nirmal,NON A/C Sleeper (2+1),22:00,04h 30m,02:30,3.5,451.0,22
Pooja Travels,Hyderabad to Nirmal,A/C Sleeper (2+1),20:00,06h 30m,02:30,3.6,451.0,19
VKV Travels,Hyderabad to Nirmal,A/C Sleeper (2+1),06:15,05h 45m,12:00,4.6,451.0,36
Orange Tours and Travels,Hyderabad to Nirmal,Bharat Benz A/C Sleeper (2+1),18:00,05h 15m,23:15,4.3,451.0,22
Muskan Travels,Hyderabad to Nirmal,NON A/C Sleeper (2+1),22:30,03h 30m,02:00,4.2,548.0,36
New Royal Travels (Raipur),Hyderabad to Nirmal,A/C Sleeper (2+1),17:30,04h 15m,21:45,3.9,548.0,25
GDR Tours and Travels,Hyderabad to Nirmal,Bharat Benz A/C Seater (2+2),17:30,04h 00m,21:30,3.5,451.0,44
Harikrishna Travels,Hyderabad to Nirmal,Non A/C Seater / Sleeper (2+1),03:46,03h 14m,07:00,3.8,451.0,47
Sitara Travels,Hyderabad to Nirmal,NON A/C Airbus (2+2),22:00,06h 15m,04:15,4.6,451.0,41
Anish Travels,Hyderabad to Nirmal,Non A/C Seater / Sleeper (2+1),02:30,04h 40m,07:10,4.0,451.0,42
Harikrishna Travels,Hyderabad to Nirmal,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),03:14,03h 46m,07:00,3.4,548.0,49
Morning Star Travels,Hyderabad to Nirmal,A/C Sleeper (2+1),04:40,04h 05m,08:45,4.7,451.0,27
Harikrishna Travels,Hyderabad to Nirmal,Volvo Multi-Axle A/C Sleeper (2+1),05:40,02h 20m,08:00,2.0,451.0,27
VKV Travels,Hyderabad to Nirmal,A/C Sleeper (2+1),06:15,05h 45m,12:00,4.5,451.0,29
VKV Travels,Hyderabad to Nirmal,A/C Sleeper (2+1),05:30,06h 30m,12:00,4.6,451.0,18
Saini Travels Pvt. Ltd.,Hyderabad to Nirmal,Volvo 9600 Multi-Axle A/C Sleeper (2+1),22:30,04h 00m,02:30,4.5,451.0,42
Mahi Trans Solutions,Hyderabad to Nirmal,Non A/C Seater / Sleeper (2+1),15:00,06h 15m,21:15,2.0,451.0,34
GKT TRAVELS,Hyderabad to Nirmal,A/C Seater/Sleeper (2+1),05:55,03h 35m,09:30,4.5,548.0,28
GKT TRAVELS,Hyderabad to Nirmal,A/C Seater/Sleeper (2+1),04:55,03h 35m,08:30,1.0,548.0,28
Mahi Trans Solutions,Hyderabad to Nirmal,Non A/C Seater / Sleeper (2+1),15:20,07h 25m,22:45,4.7,548.0,36
Mahadevv travels,Hyderabad to Nirmal,NON A/C Sleeper (2+1),15:00,09h 30m,00:30,1.0,548.0,10
APSRTC - 45776,Hyderabad to Ongole,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",06:30,08h 10m,14:40,4.6,451.0,29
APSRTC - 5151,Hyderabad to Ongole,STAR LINER(NON-AC SLEEPER 2+1),18:00,09h 15m,03:15,2.0,451.0,23
APSRTC - 5870,Hyderabad to Ongole,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,09h 30m,04:00,4.5,451.0,33
APSRTC - 5070,Hyderabad to Ongole,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45,08h 30m,03:15,2.0,451.0,32
APSRTC - 5859,Hyderabad to Ongole,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,09h 00m,04:00,4.5,451.0,34
APSRTC - 48821,Hyderabad to Ongole,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,09h 15m,04:15,4.6,451.0,26
APSRTC - 5054,Hyderabad to Ongole,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,09h 45m,05:00,2.0,451.0,31
APSRTC - 5994,Hyderabad to Ongole,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,10h 15m,05:45,4.4,451.0,32
APSRTC - 5867,Hyderabad to Ongole,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,11h 30m,07:00,4.4,451.0,25
APSRTC - 5181,Hyderabad to Ongole,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:40,09h 00m,04:40,4.7,548.0,33
APSRTC - 5922,Hyderabad to Ongole,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,09h 05m,04:50,4.3,548.0,33
APSRTC - 5916,Hyderabad to Ongole,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:50,09h 10m,05:00,4.5,451.0,33
APSRTC - 5906,Hyderabad to Ongole,INDRA(A.C. Seater),20:00,09h 30m,05:30,4.3,451.0,38
APSRTC - 5926,Hyderabad to Ongole,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,09h 30m,05:45,4.5,548.0,33
APSRTC - 5381,Hyderabad to Ongole,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,10h 30m,07:00,4.4,451.0,20
APSRTC - 5876,Hyderabad to Ongole,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,09h 00m,05:30,2.0,497.0,33
APSRTC - 5020,Hyderabad to Ongole,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),20:30,07h 45m,04:15,4.4,451.0,41
APSRTC - 5914,Hyderabad to Ongole,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:40,08h 50m,05:30,4.8,451.0,22
APSRTC - 5928,Hyderabad to Ongole,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,08h 15m,05:00,4.5,451.0,31
APSRTC - 58231,Hyderabad to Ongole,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:50,08h 55m,05:45,4.2,451.0,33
APSRTC - 5902,Hyderabad to Ongole,STAR LINER(NON-AC SLEEPER 2+1),21:00,08h 45m,05:45,4.3,580.0,10
APSRTC - 48604,Hyderabad to Ongole,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:00,08h 10m,05:10,4.2,780.0,45
APSRTC - 5863,Hyderabad to Ongole,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,08h 15m,05:15,4.6,531.0,32
APSRTC - 45902,Hyderabad to Ongole,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:10,09h 20m,06:30,1.0,531.0,32
APSRTC - 5958,Hyderabad to Ongole,STAR LINER(NON-AC SLEEPER 2+1),21:15,08h 10m,05:25,4.3,711.0,3
APSRTC - 5920,Hyderabad to Ongole,VENNELA (A.C. SLEEPER),21:15,08h 15m,05:30,1.0,480.0,18
APSRTC - 48601,Hyderabad to Ongole,INDRA(A.C. Seater),21:20,07h 40m,05:00,4.1,584.0,35
APSRTC - 48493,Hyderabad to Ongole,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,08h 25m,05:45,4.3,711.0,33
APSRTC - 5904,Hyderabad to Ongole,DOLPHIN CRUISE (VOLVO / SCANIA A.C Multi Axle),21:25,08h 05m,05:30,4.0,590.0,44
APSRTC - 9228,Hyderabad to Ongole,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,08h 25m,06:15,3.9,590.0,32
APSRTC - 5974,Hyderabad to Ongole,STAR LINER(NON-AC SLEEPER 2+1),22:00,08h 30m,06:30,1.0,450.0,17
APSRTC - 5379,Hyderabad to Ongole,INDRA(A.C. Seater),22:00,07h 55m,05:55,4.3,500.0,37
APSRTC - 5726,Hyderabad to Ongole,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:10,08h 05m,06:15,4.1,790.0,28
Sri Vengamamba Bus Transport (SVBT),Hyderabad to Ongole,A/C Seater / Sleeper (2+1),21:45,08h 30m,06:15,2.0,600.0,25
Vikram Travels,Hyderabad to Ongole,A/C Seater / Sleeper (2+1),21:55,07h 35m,05:30,4.1,700.0,38
Pspk Bus,Hyderabad to Ongole,Non A/C Seater / Sleeper (2+1),21:30,09h 00m,06:30,4.3,1050.0,33
Kamakshi Tours And Travels,Hyderabad to Ongole,Non A/C Seater / Sleeper (2+1),21:30,08h 30m,06:00,4.5,600.0,26
V Kaveri Travels,Hyderabad to Ongole,Scania AC Multi Axle Sleeper (2+1),21:30,08h 15m,05:45,1.0,2499.0,32
Yolo Bus,Hyderabad to Ongole,A/C Sleeper (2+1),22:20,06h 53m,05:13,4.4,2499.0,26
V Kaveri Travels,Hyderabad to Ongole,NON A/C Sleeper (2+1),21:30,08h 00m,05:30,3.5,600.0,27
Sri Vengamamba Bus Transport (SVBT),Hyderabad to Ongole,A/C Sleeper (2+1),21:40,08h 35m,06:15,3.0,451.0,18
Chandu Travels,Hyderabad to Ongole,A/C Seater / Sleeper (2+1),22:00,07h 45m,05:45,4.9,451.0,31
VV Vinayak Travels,Hyderabad to Ongole,Non A/C Seater / Sleeper (2+1),22:35,07h 40m,06:15,4.0,548.0,27
Kaveri Travels,Hyderabad to Ongole,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),21:30,08h 15m,05:45,4.5,451.0,27
LUCKY TRAVELS,Hyderabad to Ongole,A/C Sleeper (2+1),22:45,07h 20m,06:05,3.3,451.0,26
V Kaveri Travels,Hyderabad to Ongole,Volvo Multi-Axle A/C Sleeper (2+1),21:30,08h 00m,05:30,3.5,451.0,30
Rajeswari Travels,Hyderabad to Ongole,Non A/C Seater / Sleeper (2+1),20:15,08h 15m,04:30,3.1,548.0,31
Mozo travels,Hyderabad to Ongole,A/C Seater / Sleeper (2+1),20:10,07h 45m,03:55,1.5,548.0,28
KKaveri Travels,Hyderabad to Ongole,Volvo Multi-Axle A/C Sleeper (2+1),21:00,07h 30m,04:30,3.2,451.0,27
Kaveri Travels,Hyderabad to Ongole,NON AC Seater / Sleeper 2+1,21:00,08h 30m,05:30,4.0,548.0,28
Sri Lakshmi Narasimha Travels (SLNT),Hyderabad to Ongole,Non A/C Seater / Sleeper (2+1),22:00,07h 15m,05:15,3.9,451.0,31
Sri Sahasra Tours and Travels,Hyderabad to Ongole,A/C Seater / Sleeper (2+1),21:00,08h 35m,05:35,3.6,548.0,41
Kaveri Travels,Hyderabad to Ongole,Non A/C Seater / Sleeper (2+1),21:30,09h 00m,06:30,2.0,451.0,34
Sri Krishna Travels,Hyderabad to Ongole,A/C Semi Sleeper / Sleeper (2+1),21:45,07h 55m,05:40,3.4,451.0,43
IntrCity SmartBus,Hyderabad to Ongole,AC Sleeper (2+1),23:55,05h 55m,05:50,3.8,451.0,31
New Slnst Travels,Hyderabad to Ongole,A/C Sleeper (2+1),22:00,07h 45m,05:45,3.8,451.0,30
VV Vinayak Travels,Hyderabad to Ongole,A/C Sleeper (2+1),22:15,07h 45m,06:00,4.1,451.0,28
Vihari Travels,Hyderabad to Ongole,Non A/C Seater / Sleeper (2+1),22:10,07h 20m,05:30,3.9,451.0,23
KKaveri Travels,Hyderabad to Ongole,Non A/C Seater / Sleeper (2+1),21:00,08h 40m,05:40,4.0,451.0,33
Vihari Travels,Hyderabad to Ongole,NON A/C Sleeper (2+1),22:05,07h 25m,05:30,4.1,451.0,34
V Kaveri Travels,Hyderabad to Ongole,Non A/C Seater / Sleeper (2+1),21:00,08h 15m,05:15,4.5,451.0,34
Sri Krishna Travels,Hyderabad to Ongole,Non A/C Seater / Sleeper (2+1),22:00,07h 30m,05:30,2.8,451.0,31
Sri Krishna Travels,Hyderabad to Ongole,Volvo Multi-Axle A/C Sleeper (2+1),21:30,07h 50m,05:20,3.9,548.0,27
Kamakshi Tours And Travels,Hyderabad to Ongole,Non A/C Seater / Sleeper (2+1),21:15,09h 45m,07:00,3.8,451.0,23
Kaveri Travels,Hyderabad to Ongole,A/C Sleeper (2+1),21:30,09h 00m,06:30,2.7,451.0,25
Sri Lakshmi Narasimha Travels (SLNT),Hyderabad to Ongole,A/C Sleeper (2+1),21:30,08h 00m,05:30,2.4,451.0,26
Mozo travels,Hyderabad to Ongole,A/C Sleeper (2+1),22:00,07h 15m,05:15,3.3,451.0,22
SAI PRASANNA TRAVELS,Hyderabad to Ongole,Non A/C Seater / Sleeper (2+1),21:40,07h 50m,05:30,4.1,396.0,41
TGSRTC - 8865,Hyderabad to Kothagudem,Super Luxury (Non AC Seater 2+2 Push Back),01:30,06h 20m,07:50,3.4,548.0,31
TGSRTC - 8905,Hyderabad to Kothagudem,Deluxe (Non AC Seater 2+2),03:00,06h 20m,09:20,4.0,396.0,35
TGSRTC - 6915,Hyderabad to Kothagudem,Deluxe (Non AC Seater 2+2),04:00,06h 20m,10:20,4.2,548.0,35
TGSRTC - 1318,Hyderabad to Kothagudem,LAHARI A/C SLEEPER CUM SEATER,04:40,07h 20m,12:00,3.8,548.0,41
TGSRTC - 8705,Hyderabad to Kothagudem,Super Luxury (Non AC Seater 2+2 Push Back),05:10,06h 15m,11:25,4.2,451.0,31
TGSRTC - 6911,Hyderabad to Kothagudem,Deluxe (Non AC Seater 2+2),05:20,06h 20m,11:40,3.9,451.0,35
TGSRTC - 6923,Hyderabad to Kothagudem,Super Luxury (Non AC Seater 2+2 Push Back),05:30,06h 45m,12:15,3.9,548.0,31
TGSRTC - 1951,Hyderabad to Kothagudem,LAHARI A/C SLEEPER CUM SEATER,05:35,07h 10m,12:45,3.3,470.0,38
TGSRTC - 8727,Hyderabad to Kothagudem,Super Luxury (Non AC Seater 2+2 Push Back),06:00,06h 15m,12:15,3.8,392.0,30
TGSRTC - 8920,Hyderabad to Kothagudem,Super Luxury (Non AC Seater 2+2 Push Back),06:20,06h 10m,12:30,3.8,451.0,32
